"('123', 'Major Lower than IQR', 'Misd Lower than IQR', 'NGHBR: South Shore', 'Nonmajor Lower than IQR')","(('VC Lower than IQR',), 0.7357394366197183)"
"('120', 'Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Population Lower than IQR', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'NGHBR: Stapleton and St. George', 'Poverty Level Higher than Median')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR', 'Nonmajor Within Higher IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Noise - Residential', 'Population Lower than IQR', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('120', 'Major Within Lower IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR', 'Nonmajor Within Higher IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('VC Higher than IQR',), 1.0)"
"('120', 'Major Within Lower IQR', 'Misd Within Higher IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Nonmajor Within Higher IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('VC Higher than IQR',), 1.0)"
"('120', 'Major Within Lower IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('120', 'Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('Loud Music/Party', 'Major Within Lower IQR', 'Misd Within Higher IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Noise Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Loud Music/Party', 'Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Noise Lower than IQR', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('120', 'Major Within Lower IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Population Lower than IQR', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Noise Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Loud Music/Party', 'Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Noise - Residential', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('120', 'Misd Within Higher IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Residential Building/House')","(('VC Higher than IQR',), 1.0)"
"('Major Within Lower IQR', 'Noise Lower than IQR', 'Nonmajor Within Higher IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 1.0)"
"('Misd Within Higher IQR', 'Noise Lower than IQR', 'Nonmajor Within Higher IQR', 'Population Lower than IQR')","(('VC Higher than IQR',), 0.7652744218156714)"
"('Loud Music/Party', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Nonmajor Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('10301', '120', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Nonmajor Higher than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Loud Music/Party', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Poverty Level Higher than Median')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')","(('VC High Outliers',), 1.0)"
"('120', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('VC High Outliers',), 1.0)"
"('Major Lower than IQR', 'Misd Within Higher IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Loud Music/Party', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Nonmajor Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('122', 'Major Lower than IQR', 'Misd Within Higher IQR', 'Noise Lower than IQR')","(('VC High Outliers',), 1.0)"
"('Misd Higher than IQR', 'Noise - Residential')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')","(('VC High Outliers',), 1.0)"
"('120', 'Misd Higher than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')","(('VC High Outliers',), 1.0)"
"('Major Within Higher IQR', 'Noise Lower than IQR', 'Nonmajor Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Loud Music/Party', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('10301', 'Major Within Higher IQR', 'Misd Higher than IQR', 'NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('VC High Outliers',), 1.0)"
"('Misd Higher than IQR', 'Nonmajor Higher than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Noise Lower than IQR', 'Nonmajor Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Population Lower than IQR', 'Residential Building/House')","(('VC High Outliers',), 1.0)"
"('120', 'Loud Music/Party', 'Misd Higher than IQR', 'Noise Lower than IQR')","(('VC High Outliers',), 1.0)"
"('Major Within Higher IQR', 'Misd Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('10301', '120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'NGHBR: Stapleton and St. George', 'Poverty Level Higher than Median')","(('VC High Outliers',), 1.0)"
"('120', 'Noise Lower than IQR', 'Nonmajor Higher than IQR')","(('VC High Outliers',), 1.0)"
"('Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR')","(('VC High Outliers',), 1.0)"
"('Major Within Higher IQR', 'Misd Higher than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Misd Higher than IQR', 'NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Residential Building/House')","(('VC High Outliers',), 1.0)"
"('120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('VC High Outliers',), 1.0)"
"('10301', '120', 'Major Within Higher IQR', 'Misd Higher than IQR', 'NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('VC High Outliers',), 1.0)"
"('2010', 'Noise Lower than IQR')","(('VC High Outliers',), 0.8262188010263588)"
"('2010',)","(('VC High Outliers',), 0.8262188010263588)"
"('2011', 'Noise Lower than IQR')","(('VC High Outliers',), 0.8177434908389586)"
"('Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House', 'VC Within Higher IQR'), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Within Higher IQR'), 1.0)"
"('122', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House', 'VC Within Higher IQR'), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House', 'VC Within Higher IQR'), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('Residential Building/House', 'VC Within Higher IQR'), 0.7475479744136461)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Population Lower than IQR')","(('Residential Building/House', 'VC Within Higher IQR'), 0.7475479744136461)"
"('Major Within Lower IQR', 'Misd Within Higher IQR', 'Noise - Residential', 'Population Lower than IQR')","(('Residential Building/House', 'VC Higher than IQR'), 0.9952003839692825)"
"('Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR')","(('Residential Building/House',), 1.0)"
"('10304', 'Major Lower than IQR', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('2015', 'Noise - Residential', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('2015', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('Loud Music/Party', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('10304', '122', 'Major Lower than IQR', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('10304', '122', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('122', 'Major Lower than IQR', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('122', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('122', 'Loud Music/Party', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('122', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('122', 'Loud Music/Party', 'Major Lower than IQR', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('10304', '122', 'Major Lower than IQR', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('2014', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR')","(('Residential Building/House',), 1.0)"
"('122', 'Loud Music/Party', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('122', 'Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 1.0)"
"('10304', 'Major Lower than IQR', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('Loud Music/Party', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('122', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('10304', 'Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('Major Lower than IQR', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('10304', '122', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('2014', 'Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')","(('Residential Building/House',), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'VC Within Higher IQR')","(('Residential Building/House',), 1.0)"
"('122', 'Misd Lower than IQR', 'Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR')","(('Residential Building/House',), 1.0)"
"('122', 'Misd Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'VC Within Higher IQR')","(('Residential Building/House',), 1.0)"
"('10304', '122', 'Major Lower than IQR', 'Noise - Residential', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
"('122', 'Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Nonmajor Within Lower IQR', 'Poverty Level Higher than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 1.0)"
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise - Residential', 'Population Lower than IQR', 'VC Within Higher IQR')","(('Residential Building/House',), 1.0)"
"('2015', 'Noise - Residential', 'Noise Lower than IQR')","(('Residential Building/House',), 1.0)"
"('10304', 'NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 1.0)"
