"('Loud Music/Party', 'Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential')","(('VC Higher than IQR',), 0.7208173425993154)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('VC Higher than IQR',), 0.7187471168927023)"
"('Misd Higher than IQR', 'Noise Within Higher IQR', 'Population Within Higher IQR')","(('VC Higher than IQR',), 0.7177932196251843)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Residential Building/House')","(('VC Higher than IQR',), 0.7172736421247314)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')","(('VC Higher than IQR',), 0.7102898934544788)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')","(('VC Higher than IQR',), 0.7102898934544788)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR', 'Residential Building/House')","(('VC Higher than IQR',), 0.7100358422939068)"
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')","(('VC Higher than IQR',), 0.7062534224071844)"
"('Loud Music/Party', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')","(('VC Higher than IQR',), 0.7026010816379088)"
"('Loud Music/Party', 'Major Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median')","(('VC Higher than IQR',), 0.7000453998144529)"
"('Noise - Residential', 'Nonmajor Within Higher IQR', 'Poverty Level Lower than Median')","(('Residential Building/House', 'VC Within Higher IQR'), 0.8735409592529711)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Lower than Median')","(('Residential Building/House', 'VC Within Higher IQR'), 0.8069685466377441)"
"('Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Higher than IQR'), 0.9963253667284006)"
"('Loud Music/Party', 'Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR')","(('Residential Building/House', 'VC Higher than IQR'), 0.9957870428161278)"
"('Major Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR')","(('Residential Building/House', 'VC Higher than IQR'), 0.9535490769569456)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Higher than IQR'), 0.9376420095935369)"
"('Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Higher than IQR'), 0.7706146309332674)"
"('Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Higher than IQR'), 0.7338351753546254)"
"('Major Higher than IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR')","(('Residential Building/House', 'VC Higher than IQR'), 0.7298702493788534)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Higher than IQR'), 0.7082986287455562)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR')","(('Residential Building/House', 'VC Higher than IQR'), 0.7075265987443137)"
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House', 'VC Higher than IQR'), 0.7036564208321058)"
"('2013', 'Noise - Residential')","(('Residential Building/House',), 1.0)"
"('2010', 'Noise - Residential')","(('Residential Building/House',), 1.0)"
"('2014', 'Noise - Residential')","(('Residential Building/House',), 1.0)"
"('2014', 'Misd Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 1.0)"
"('2014', 'Loud Music/Party', 'Noise - Residential')","(('Residential Building/House',), 1.0)"
"('Major Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9999234400918718)"
"('2015', 'Noise - Residential')","(('Residential Building/House',), 0.9999189331603907)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9999139636926783)"
"('2015', 'Loud Music/Party', 'Noise - Residential')","(('Residential Building/House',), 0.9999089391409925)"
"('2015', 'Misd Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9998889289978619)"
"('2015', 'Major Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9998864410629117)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9995103494324504)"
"('Loud Music/Party', 'Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'VC Higher than IQR')","(('Residential Building/House',), 0.999481969666446)"
"('Major Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9987919260390276)"
"('Loud Music/Party', 'Major Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9987394295918903)"
"('Loud Music/Party', 'Major Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9983363879881574)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9979703480535955)"
"('Major Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR')","(('Residential Building/House',), 0.997909787646542)"
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9978800773694391)"
"('Major Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9978298474602925)"
"('Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9978256689396069)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9977756924894867)"
"('Major Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.99764926326548)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR')","(('Residential Building/House',), 0.9976331766885055)"
"('Loud Music/Party', 'Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9976219680092118)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9975480289925364)"
"('Major Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR')","(('Residential Building/House',), 0.997496401833553)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.997466148060877)"
"('Loud Music/Party', 'Major Higher than IQR', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9973955851993013)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Within Higher IQR')","(('Residential Building/House',), 0.9971911756100416)"
"('Noise - Residential', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.99701547758525)"
"('Banging/Pounding', 'Misd Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9969434669817379)"
"('Loud Music/Party', 'Major Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR')","(('Residential Building/House',), 0.9969423499376595)"
"('Misd Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9968626083925225)"
"('Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9968288745387454)"
"('Banging/Pounding', 'Noise - Residential', 'Nonmajor Higher than IQR')","(('Residential Building/House',), 0.9967195906049074)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Within Higher IQR', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9966914571727512)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.996689969282915)"
"('Major Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9966681474900044)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9966476397571804)"
"('Loud Music/Party', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Population Higher than IQR')","(('Residential Building/House',), 0.9966444798943837)"
"('Noise - Residential', 'Nonmajor Within Higher IQR', 'Poverty Level Lower than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 0.9966102720861959)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Within Higher IQR', 'Poverty Level Lower than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 0.9966102720861959)"
"('Loud Music/Party', 'Noise - Residential', 'Noise Within Lower IQR')","(('Residential Building/House',), 0.9966033232351051)"
"('Noise - Residential', 'Noise Within Lower IQR')","(('Residential Building/House',), 0.9965815681315207)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9965787884886295)"
"('Loud Music/Party', 'Major Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9965745452126775)"
"('Major Higher than IQR', 'Noise - Residential', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9965468477653172)"
"('Misd Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9965337593776049)"
"('Banging/Pounding', 'Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9965248712680415)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9965119848201579)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9965119848201579)"
"('Misd High Outliers', 'Noise - Residential', 'Nonmajor Higher than IQR')","(('Residential Building/House',), 0.996500604441051)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9964976183804988)"
"('NGHBR: Southeast Bronx', 'Noise - Residential')","(('Residential Building/House',), 0.9964608621118699)"
"('Major Within Lower IQR', 'Noise - Residential', 'Poverty Level Lower than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 0.9964600689676218)"
"('Loud Music/Party', 'Major Within Lower IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9964471968709256)"
"('Noise - Residential', 'Population Lower than IQR')","(('Residential Building/House',), 0.9964308399624936)"
"('Loud Music/Party', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Population Higher than IQR')","(('Residential Building/House',), 0.9963910664102943)"
"('Loud Music/Party', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Population Higher than IQR')","(('Residential Building/House',), 0.9963910664102943)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9963893703061814)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9963893703061814)"
"('Banging/Pounding', 'Major Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9963871120587539)"
"('Major Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9963851462372658)"
"('Banging/Pounding', 'Noise - Residential')","(('Residential Building/House',), 0.9963741051976346)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential')","(('Residential Building/House',), 0.9963717180070292)"
"('Major Within Lower IQR', 'Noise - Residential', 'Nonmajor Within Higher IQR', 'VC Within Higher IQR')","(('Residential Building/House',), 0.9963532169835895)"
"('Noise - Residential', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9963465394664884)"
"('Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9963253667284006)"
"('Banging/Pounding', 'Noise - Residential', 'VC Higher than IQR')","(('Residential Building/House',), 0.9963241579757224)"
"('Noise - Residential',)","(('Residential Building/House',), 0.9963018347555898)"
"('Major Higher than IQR', 'Noise - Residential', 'Population Within Higher IQR', 'VC Higher than IQR')","(('Residential Building/House',), 0.9962992109237084)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR')","(('Residential Building/House',), 0.9962899506614966)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Population Within Higher IQR')","(('Residential Building/House',), 0.9962847419171866)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Population Higher than IQR')","(('Residential Building/House',), 0.9962723859431134)"
"('Loud Music/Party', 'Noise - Residential', 'Nonmajor Within Higher IQR')","(('Residential Building/House',), 0.9962658700522778)"
"('Loud Music/Party', 'Noise - Residential', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9962416977158594)"
"('Noise - Residential', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9962376496761107)"
"('Loud Music/Party', 'Noise - Residential')","(('Residential Building/House',), 0.9962336120963482)"
"('Noise - Residential', 'Noise Within Higher IQR', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9962249905624764)"
"('Loud Music/Party', 'Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Population Higher than IQR')","(('Residential Building/House',), 0.9961708672044192)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Population Higher than IQR')","(('Residential Building/House',), 0.9961708672044192)"
"('Loud Music/Party', 'Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential')","(('Residential Building/House',), 0.9961708672044192)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9961592822466663)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'VC Higher than IQR')","(('Residential Building/House',), 0.9961592822466663)"
"('Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9961592822466663)"
"('Noise - Residential', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9961572102493512)"
"('Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential')","(('Residential Building/House',), 0.9961243540590098)"
"('Loud Music/Party', 'Noise - Residential', 'Noise Within Higher IQR', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9961055161712355)"
"('Noise - Residential', 'Noise Within Higher IQR', 'Nonmajor Higher than IQR', 'Population Within Higher IQR')","(('Residential Building/House',), 0.9960823909531502)"
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Lower than Median')","(('Residential Building/House',), 0.9960681866160017)"
"('Noise - Residential', 'Population Within Higher IQR')","(('Residential Building/House',), 0.9960640420816436)"
"('Loud Music/Party', 'Noise - Residential', 'Population Within Higher IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9960378208014408)"
"('Banging/Pounding', 'Noise - Residential', 'Population Within Higher IQR')","(('Residential Building/House',), 0.9960036057692307)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Lower than Median', 'VC Within Higher IQR')","(('Residential Building/House',), 0.9959840701449081)"
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Noise Within Higher IQR')","(('Residential Building/House',), 0.9959573547938251)"
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.9958952306489445)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Noise Higher than IQR')","(('Residential Building/House',), 0.995875549179593)"
"('Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Noise Higher than IQR', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')","(('Residential Building/House',), 0.995875549179593)"
"('Major Higher than IQR', 'Misd Higher than IQR', 'NGHBR: Bronx Park and Fordham', 'Noise - Residential', 'Noise Higher than IQR', 'Nonmajor Higher than IQR')","(('Residential Building/House',), 0.995875549179593)"
